url,lotid,category,odometer,vrn,vin,year,color,fuel,drive,p_damage,s_damage,body_style,retail_value,engine_type,transmission,location,saledate,make,model,images,frdt
https://www.copart.co.uk/lot/61419593/clean-title-2013-vauxhall-insignia-d-rochford,61419593,N REPAIRABLE NON STRUCTURAL,98419.0,DX63FML,W0LGM6ERXE1030104,2013,SILVER,DIESEL,2 AXLE RIGID BODY,FRONT END,REAR END,HATCHBACK,4496.0,1956 cc,6 SPEED MANUAL,ROCHFORD,"Thu. Nov 23, 2023",VAUXHALL,INSIGNIA,https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/f137e19e0b1b4cf5bad8c3ef19da217b_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/cbb05c2eed9b46a8b753a56dff92fef6_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/ce8eef4a269b4d6d88c7a64ceeb66000_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/2d3dcb35311a4c9e8dec7a1864aa0ab1_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/ec2ef2954e474cf391e4055ec58c50bb_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/f330c38e3a7d41bd8302db40801db546_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/cee7d059b7674a4f9f0eaabc3a750e83_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/489932d487dd49308d9e57e85b860df3_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/aa7e52b67d9b46a8b0f9132dfe42c9dd_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/051f5cec977c4000bf1dd34c02a1e8a3_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/a279fe73e7224aacb84a71771095fe8b_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/3e9a9fc8479f4931aa13e378a62e3ec8_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/cf2f9eca178f4a33bf8cdf692c26512d_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/3b695a760cb44cca91f62abf3b154cc4_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/4fd81b6ebd99405691741fd7a74e4655_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/a19caec9023d49c4b204b861d54d9032_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/2db708dbfef44fc68345452a612572bc_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/4fb331d100e44e79a1a190df87e0ab59_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/6d523ce66c1747788281ce0f1e7f5da0_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/909db34620604aadbb9ac3576340c134_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/c172d911754d4dd0a57f7e0f353eb8b1_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/5393ce7a5122446282d55b4a5d387162_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/7ae8a999c1a441758d9b342d756764d0_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/560b94eab46347a28b18f84f9c43e927_hrs.jpg,20131119
https://www.copart.co.uk/lot/61644353/clean-title-2009-ford-focus-zete-peterlee,61644353,N REPAIRABLE NON STRUCTURAL,93339.0,NA59SZO,WF0PXXWPDP9D28900,2009,BLACK,PETROL,2 AXLE RIGID BODY,FRONT END,SIDE,HATCHBACK,2400.0,1596 cc,5 SPEED MANUAL,PETERLEE,"Thu. Nov 23, 2023",FORD,FOCUS,https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/a1a53207c8744234b5d1881aeef20b06_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/cb3407c0a5724d408c3764e723750220_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/e9054c7c60874e8eb039d7615549b03d_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/dfa44a1135994f6b8dedcb9b902b528d_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/ae3130c0aae143a398dbfc17b4610a84_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/d0e333b83d6b41889f619c0bbb93674e_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/d3086ec85733440caed4d8de0eb83437_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/e43cbafe0c0749eea4d83af0f13b65df_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/083bc0f866994015ab09841b25464e66_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/bd9e021f4ee94aab82921d6097695af2_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/015d82e4ab5d4832b838b038bd77d178_hrs.jpg,20091222
https://www.copart.co.uk/lot/61837283/clean-title-2020-vauxhall-astra-elit-rochford,61837283,S REPAIRABLE STRUCTURAL,28439.0,EO70NXE,W0VBE6EW3LG056882,2020,RED,PETROL,2 AXLE RIGID BODY,FRONT END,ALL OVER,HATCHBACK,13470.0,1199 cc,6 SPEED MANUAL,ROCHFORD,"Thu. Nov 23, 2023",VAUXHALL,ASTRA,https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/79b7ae3f2a784d9180e4655c1f507824_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/1f660b05981c4b4bb4e3c07d180ce60c_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/718fc148f487416ba38d830af13096d0_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/4ee8729e7ce04dde924aa14f6e9bbf6d_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/cc4055ad72dd4ec3a31693af450df94e_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/59ff614eec7444c39c6eced3189e6a9a_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/edb407d7215740e48cf2eb3df7cdc335_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/95fbd657b8e44c90874245d305b05033_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/e2fa7c9a2b1a419c86abd66a03fdce2f_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/8a602c2094ed4b9286b40a9552b51f20_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/11e48d51310f47b2aa630a2d0d4b3ffc_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/ccfe20f3e50d43858c3fedef3055be88_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/ac731f401745434eb971e9f9e51a9f22_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/7543e2a008b0485a86fcdab14cac44d3_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/7a6507eb41ff45e8b2d26b7f76a91f47_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/4ba882229f7b4c6da50c8c6e4dc42412_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/1c9da79da8614298b3b70eba0b58b701_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/83abe947614e49498c9acc08ef6c57e1_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/41f537cd81284f6792dabc0dd4d35209_hrs.jpg,20200930
https://www.copart.co.uk/lot/62155233/clean-title-2009-toyota-yaris-tr-v-wolverhampton,62155233,U - Used Unrecorded,0.0,FG09TOU,VNKKH98300A054906,2009,SILVER,PETROL,2 AXLE RIGID BODY,MINOR DENTS/SCRATCHES,REAR END,HATCHBACK,3677.0,1329 cc,6 SPEED SEMI AUTO,WOLVERHAMPTON,"Thu. Nov 23, 2023",TOYOTA,YARIS,https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/dced8eb7d97648348375d5d9a44139ba_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/984814795ae4491bb156fb404909b62e_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/4bf46f5814f84eebaa95dbe4d18a01d0_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/6b6a554222bb40dcadc28dc7ccfffedb_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/9146ba98876645068691cab8894985a1_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/f94f7f2b51904586a02a69f27f00b9e5_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/93274d831e864424803a388b8d1433d2_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/9c82372f86014b65bac9714288c5afaa_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/59280b570e0e473cb6d4fc7769828041_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0923/99dbdb3c28354278a9b2a700aaed81b8_hrs.jpg,20090714
https://www.copart.co.uk/lot/62155533/clean-title-2012-isuzu-d-max-yuko-whitburn,62155533,STOLEN/RECOVERED MINIMAL DMG,166546.0,SY12OEU,MPATFS86JCT100106,2012,GREEN,DIESEL,2 AXLE RIGID BODY,VANDALISM,WATER/FLOOD,PICK-UP,9387.0,2499 cc,6 SPEED MANUAL,WHITBURN,"Thu. Nov 23, 2023",ISUZU,D-MAX,https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/d7c13176b9854a8e9eacf04ab1260c3f_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/f0b7959d621b4f419a477de0efce8d76_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/205eff6c4b0f4f0b9873f23ec5c49f87_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/397f939b9e9947bdba82d1cf09c49a0f_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/363a585b64a1482cb013ccba0c9c70ce_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/e2bae4dca4204fe4aaa42fa577089dcb_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/be14076e5b894c8b887cf806b6808a8a_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/881ea5929dd743408464e392f9958304_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/2d86686259ac4157ac0ad6234cfd1d20_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/11fb91dc41fc46f8a7f856118860cc52_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/73e4fbbdb7fd4d5a9e1d1bccb4fc0fee_hrs.jpg,20120801
https://www.copart.co.uk/lot/62165563/clean-title-2005-hyundai-coupe-se-wolverhampton,62165563,N REPAIRABLE NON STRUCTURAL,0.0,DV55PKZ,KMHHN61DR6U199506,2005,BLACK,PETROL,2 AXLE RIGID BODY,FRONT END,SIDE,COUPE,2326.0,1975 cc,5 SPEED MANUAL,WOLVERHAMPTON,"Thu. Nov 23, 2023",HYUNDAI,COUPE,https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/6aefc00fc50c461c918c4c7e37f44435_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/592b07b000394e5280bfc4f161be20c3_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/d1c846bccad64a73802dbe5c1a4f1e12_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/6d894f0065784a80b1e898c0c86ccdd5_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/7f1902d797894a65a7750b80a45d24bc_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/f6a6842f4a2943d68424e965bdc69ce9_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/66cfb91c0c0748ffa2940e2e99fae8f6_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/93f1db4c7bb7437da683cc7f75ea8d87_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/4ba13f6db3b94f31a42be1605f2c6ee2_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/344eb0df2b5c44c2ae6394c8a1f49b2f_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/23d8273f8a4e445396fc24ee58a7cf47_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/2452e138509448bf801246d925d382b7_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/4b714a98f9374361b0ac02a68664b734_hrs.jpg,20051207
https://www.copart.co.uk/lot/62263781/clean-title-2014-vauxhall-corsa-vxr-newbury,62263781,S REPAIRABLE STRUCTURAL,58580.0,DS64OZU,W0L0SDL08E6123762,2014,SILVER,PETROL,2 AXLE RIGID BODY,SIDE,MINOR DENTS/SCRATCHES,HATCHBACK,6150.0,1598 cc,6 SPEED MANUAL,NEWBURY,"Thu. Nov 23, 2023",VAUXHALL,CORSA,https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/0442373ad6ca412b86da95d4cbac1b4c_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/fc9dfbd5242a447c80001779deca9833_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/eaa5a30a20424e4eabfb2c34f925ab48_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/2274a5bba60d4487b98a2e4ca8f0f1ed_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/05b6ee0bc7074d04ae84b18dcc640c44_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/680d441d525f41e7b046225a86ec0b57_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/8e158cf63ac04c598a13003310089c52_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/c92d8d788e014e25bb809b96b8c55f15_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/40d4df4b3b0a46aeaebcfebf9cf3582a_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/a1afa84bf7cf4a1fbd011232b60687a4_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/caaa6b7e354e4e1291fe3600c2e8f8aa_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/5c76e06f7dda4801803288dda669a4f4_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/81d32377ba0741c1b80ecc6ab5597062_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/e77acd0d3be04b4bb0f0dc20ae4f9f4c_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/4cdec3fa93c54b2e8b7ff92375143ea2_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/847e9c0358e54a4c930e52e7f7ab1997_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/58b2177a12764a61a7b7c9b0baa6a3af_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/f5fb73176ba740a4a08ff875b0b99f28_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/22e63a21458140438468deb1b8867f0e_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/c7b07bae48554176a43415bf75a0333e_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/1123/59c38570140e46bca0f7be3fbf5d5af1_hrs.jpg,20141222
https://www.copart.co.uk/lot/62307833/clean-title-2009-mitsubishi-shogun-ele-newbury,62307833,S REPAIRABLE STRUCTURAL,0.0,OU59XXT,JMALYV98W8J400333,2009,RED,DIESEL,2 AXLE RIGID BODY,SIDE,FRONT END,ESTATE,5000.0,3200 cc,5 SPEED AUTO,NEWBURY,"Thu. Nov 23, 2023",MITSUBISHI,SHOGUN,https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/1e93bb16d5c04a89b1163ffc49431c61_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/f72e0189431c401aa78593d334f4db30_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/ac7dd67cf6d64559a98e0c0d718f4e44_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/dd0f70ac6eb6431fbdc2ae08ea486529_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/d241c842472d495490f810d34de0c0a6_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/4acd2bd34b674975a7aa42a2fd2e64ce_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/63bc7b2689824a45ad2e37112eacad68_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/2e7e70dd8a294780b26111725ae53514_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/d8305786ff9846dd9aa934065091346b_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/3246abbf62224400becb74d696b3b7a9_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/f6a03968f8c64778a65d784b0eae1969_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/f2939f788c8548d4b0fc9374fd0ac6d5_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/5cd0bc97e2524b6ca028490d8f963af9_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/b5da679e21ce4393a6bd2d3ab4acbb7b_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/d082cc077c054c11b7e4a3e81a48c0bf_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/83f9a7fb31c6448ea1058fe4c204a75a_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/f1e3bc4301614b54a9ef13221d404af6_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/4cfe23423ad8431fb76a9fb10c74e323_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/c541ae26add248e59ee3f50b24e6fea4_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/6527f664260a4ed7bc4609116b3f2e96_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/a3c199ecb8b2404e904bda0ca7f9ae2d_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/be6b4c9bd70647738005d0d3789e76d4_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/79ab37172abc4dea8bc0520bd877758d_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/04e1d9093fd64cf09e7f1cc503800929_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/1b18770c1bfd421592be49f9293fc0e9_hrs.jpg,20090904
https://www.copart.co.uk/lot/62341842/2021-bmw-x1-xdrive2-newbury,62341842,CAT B - BREAKER,25809.0,FG71RXF,WBA72AB0105U35119,2021,WHITE,PETROL,2 AXLE RIGID BODY,TOP/ROOF,REAR END,ESTATE,22920.0,1499 cc,6 SPEED AUTO,NEWBURY,"Thu. Nov 23, 2023",BMW,X1,https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/786834c8f2274ff7832c314cfa774d4f_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/39e9b0eea0334f8aac7ca8daa9b95b14_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/362b0ad5f3a94a87ba25b3aa909afa98_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0723/f03e383ba02c4e32a7cd5e20a8d5ddb9_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/LPP451/4e5bf0e6c84c4dccb2da3845c4a22a7c_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/LPP451/75d72d0d232348ba8fed95745d73501e_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/LPP432/515f37d42ac14dc9a7b4a4e19fca79ee_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/LPP432/60ef87429dd5435e9f7146ac6c844ded_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/LPP432/93583da2af604db386ecacae7f19d240_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/LPP432/204ed6b937bb4285a3de79b90f87554a_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/LPP432/8917aa68be584204b14e61d28245d0aa_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/LPP432/4622983ee2324fc6bd80cf9bddc4584f_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/LPP432/05135eddf0474601b5bd35f73fca5eca_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/LPP432/6c1b461c8ef14083a4f99f0d3a75e495_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/LPP432/88fcb698f80341dbaba239b9843d5e16_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/LPP432/ed3c46ee6fde403580d4b1d65eb920c2_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/LPP432/6da36aebacf942a3bd09c408099967b1_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/LPP432/8ad42c0927d94e35904131c43212ab6d_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/LPP432/79390606740c4ea9bd9967c92ec47dad_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/LPP432/51c7291a8e3149b88488d2c5945001a4_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/LPP432/f52f53f47dfb4a64ba73f10b8ecdc866_hrs.jpg,20211105
https://www.copart.co.uk/lot/62367383/2014-vauxhall-insignia-d-wolverhampton,62367383,CAT B - BREAKER,127022.0,FG14WPZ,W0LGM6ER0E1111354,2014,GREY,DIESEL,2 AXLE RIGID BODY,FRONT END,ALL OVER,HATCHBACK,3169.0,1956 cc,6 SPEED MANUAL,WOLVERHAMPTON,"Thu. Nov 23, 2023",VAUXHALL,INSIGNIA,https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/f9a282b209b4434cb8af0c0adf4ae02e_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/5db662c5bf39481faa179d0090d44291_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/a86f30279839432eab7723555ba69864_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/7b5c39c788bb459a9dc086979733ef23_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/d6c7f763aa3f4dbebf10e46d59a10686_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/adc9980775f641e0a0096dbe3ffefaaa_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/7d0b29863b3143d6b25d43a98f04b624_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/22334458b0464120a146ff591ac81ea9_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/227a38b9379c4dcc9cf21bdfe73f7646_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/f4ca260a474843b58ec52dbe74b87a14_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/dfa6a934369d4673b4fcd442aa006b19_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/35e15c321ed944f09d0d0f85ebf0e4e2_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/8a74ce43f70b42b48961ffcd8e8ebddc_hrs.jpg|https://cs.copart.com/v1/AUTH_svc.pdoc00001/lpp/0823/857bb84158164966b48f5a30f98064a3_hrs.jpg,20140506
